"uid","namedLocation","domainID","siteID","plotID","plotType","pointID","startDate","boutNumber","eventID","pointCountMinute","targetTaxaPresent","taxonID","scientificName","taxonRank","vernacularName","family","nativeStatusCode","observerDistance","detectionMethod","visualConfirmation","sexOrAge","clusterSize","clusterCode","identifiedBy","identificationHistoryID"
"be318ba9-cd7a-4adc-a7ca-8a7862156b76","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"1d36922e-6404-4661-8f95-ffb876f2fee6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",42,"singing","No","Unknown",1,NA,"KKLAP",NA
"e139ea3d-152d-43d9-9b00-05fd5c52c477","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",3,"Y","NOPA","Setophaga americana","species","Northern Parula","Parulidae","N",24,"singing","No","Unknown",1,NA,"KKLAP",NA
"0acfa74d-b327-4fd0-a7a7-8bdf936d095a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",4,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",47,"singing","No","Unknown",1,NA,"KKLAP",NA
"ae0cdde9-5eab-4d7a-ae17-2edfbcf7c735","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",1,"Y","VEER","Catharus fuscescens","species","Veery","Turdidae","N",38,"singing","No","Unknown",1,NA,"KKLAP",NA
"be0cfb64-6712-4454-ab39-ba3f2d74f902","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2022-06-15T12:38Z",1,"BRD.BART.2022.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay","Corvidae","N",66,"calling","No","Unknown",1,NA,"KKLAP",NA
"a0978fa1-368a-4670-86ab-9662a42d984d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",3,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",48,"singing","No","Unknown",1,NA,"KKLAP",NA
"70edb2c9-7a0a-4cf2-b4dc-2ffd0b38936f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",1,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch","Sittidae","N",29,"singing","No","Unknown",1,NA,"KKLAP",NA
"dc8b80df-59c4-49d0-aa90-91e06d8e4028","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",17,"singing","No","Unknown",1,NA,"KKLAP",NA
"51fb6a74-b3c0-4e6e-a853-047fefa87f7d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",4,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"4688289f-bd94-4318-a434-c69b7fc5f353","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",14,"singing","No","Unknown",1,NA,"KKLAP",NA
"2f482d3f-7f27-4507-acff-edd5f9accde1","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",21,"singing","No","Unknown",1,NA,"KKLAP",NA
"8dc65ab8-a892-4791-ac76-5a35bac9bcc6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",2,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",43,"singing","No","Unknown",1,NA,"KKLAP",NA
"7f5878b5-4b7b-489b-9ca0-afabe24ba7dc","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2022-06-15T12:50Z",1,"BRD.BART.2022.1",6,"Y","NOPA","Setophaga americana","species","Northern Parula","Parulidae","N",45,"singing","No","Unknown",1,NA,"KKLAP",NA
"24af2052-93da-477a-8a48-3567dc87b30c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",4,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch","Sittidae","N",27,"singing","No","Unknown",1,NA,"KKLAP",NA
"0a8be2ca-49a7-4d13-bc80-e7c1dc0db79f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",36,"singing","No","Unknown",1,NA,"KKLAP",NA
"5ddb4e07-0a7f-4ed0-8ba4-b302af9a8d47","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",3,"Y","VEER","Catharus fuscescens","species","Veery","Turdidae","N",37,"calling","No","Unknown",1,NA,"KKLAP",NA
"f73de662-cb54-42c3-b46c-3892e2ac83de","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"fab93b75-4de8-4593-b298-55783a3c6c26","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",39,"singing","No","Unknown",1,NA,"KKLAP",NA
"ca51edb7-512c-4ca8-b30d-0cee2aa2ee02","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",31,"singing","No","Unknown",1,NA,"KKLAP",NA
"731fd1bc-2221-444e-b514-fc4fd1925bc2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",42,"calling","No","Unknown",1,NA,"KKLAP",NA
"ecd21e72-37fa-452c-b333-ef0ec5ad2cfb","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",46,"singing","No","Unknown",1,NA,"KKLAP",NA
"0e1295ef-023d-4128-b843-9a85fde22d51","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2022-06-15T13:08Z",1,"BRD.BART.2022.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",18,"singing","No","Unknown",1,NA,"KKLAP",NA
"12e514ea-3708-4271-9b71-6a0433d83fee","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",4,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee","Tyrannidae","N",70,"singing","No","Unknown",1,NA,"KKLAP",NA
"291aca05-87f4-488a-a5d7-a9565403b7d6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"bf5781d6-3b75-458f-9d80-9f59cedf37cf","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch","Sittidae","N",19,"calling and singing","No","Unknown",2,NA,"KKLAP",NA
"17f786cb-fcbd-4616-9d33-8b733a0e0669","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",26,"singing","No","Unknown",1,NA,"KKLAP",NA
"c2c336c0-0d4d-43b6-9143-bfd335c7c4fc","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",37,"singing","No","Unknown",1,NA,"KKLAP",NA
"081c40dd-7b91-4e09-ac3e-2f3cde92019e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",28,"singing","No","Unknown",1,NA,"KKLAP",NA
"53822365-d94c-4c2e-bb8e-1c13a752c8f3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"834b28a2-6994-45e0-88f7-4f72becde105","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","BLJA","Cyanocitta cristata","species","Blue Jay","Corvidae","N",156,"calling","No","Unknown",1,NA,"KKLAP",NA
"86d03aba-21c7-4f16-9bb5-e051c7ea6196","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren","Troglodytidae","UNK",41,"singing","No","Unknown",1,NA,"KKLAP",NA
"9f603c05-12b2-4b61-ac7d-4e947fe32238","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",6,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo","Vireonidae","N",25,"singing","No","Unknown",1,NA,"KKLAP",NA
"4fbe7a81-73be-4fee-9d8e-a7cdca214e71","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2022-06-15T13:24Z",1,"BRD.BART.2022.1",3,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler","Parulidae","N",33,"singing","No","Unknown",1,NA,"KKLAP",NA
"7324cdd2-3c46-4f8f-a294-5a9dd6f3512b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",5,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",47,"singing","No","Unknown",1,NA,"KKLAP",NA
"703834de-9db5-4cbb-9d06-e008c27a051a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",73,"drumming","No","Unknown",1,NA,"KKLAP",NA
"b414e5fc-d815-4502-ae80-88d0336de5f4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler","Parulidae","N",34,"singing","No","Unknown",1,NA,"KKLAP",NA
"0576fac8-def6-4e22-878a-23c1d551648b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",89,"drumming","No","Unknown",1,NA,"KKLAP",NA
"207b2354-ad85-4180-bf73-46aebcf2eaa7","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",52,"singing","No","Unknown",1,NA,"KKLAP",NA
"857dc180-fcc0-4731-85ef-387dbc1a5a46","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush","Turdidae","N",78,"singing","No","Unknown",1,NA,"KKLAP",NA
"c1004c40-475f-43a3-be4a-528ee50772ed","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",41,"singing","No","Unknown",1,NA,"KKLAP",NA
"8336d8a7-6938-498d-8afc-3b5fd1dc8d3e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2022-06-15T13:39Z",1,"BRD.BART.2022.1",2,"Y","PUFI","Haemorhous purpureus","species","Purple Finch","Fringillidae","N",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"e05e1c9e-c030-41cc-b86f-f3c3a1d0a1ae","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",4,"Y","RBGR","Pheucticus ludovicianus","species","Rose-breasted Grosbeak","Cardinalidae","N",71,"singing","No","Unknown",1,NA,"KKLAP",NA
"8ff10f81-6eba-4afd-b903-6bc91bff956a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",5,"Y","HETH","Catharus guttatus","species","Hermit Thrush","Turdidae","N",42,"singing","No","Unknown",1,NA,"KKLAP",NA
"4c18547d-b025-4ab9-bde4-b609b7870f6e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",34,"singing","No","Unknown",1,NA,"KKLAP",NA
"96f9e31f-b5bb-4686-aed6-9da75c21023c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",37,"singing","No","Unknown",1,NA,"KKLAP",NA
"c5d3dc55-a0a2-422e-9763-957829c5d089","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",6,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",44,"singing","No","Unknown",1,NA,"KKLAP",NA
"ea29a041-2efb-411e-9c9f-58e317312179","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",2,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker","Picidae","N",56,"calling","No","Unknown",1,NA,"KKLAP",NA
"395377c2-93a2-469c-91db-4354f782a060","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",18,"singing","No","Unknown",1,NA,"KKLAP",NA
"1cb992a9-2435-4f45-8b04-07355841e0d3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",9,"2022-06-16T10:02Z",1,"BRD.BART.2022.1",3,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch","Sittidae","N",25,"singing","No","Unknown",1,NA,"KKLAP",NA
"a1879791-7097-4999-a280-82dd4993d9ba","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",2,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker","Picidae","N",74,"calling","No","Unknown",1,NA,"KKLAP",NA
"ee5ed628-bc2e-4b59-8cb4-4398403c2218","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee","Paridae","N",20,"calling","No","Unknown",1,NA,"KKLAP",NA
"541cf5dc-6026-47e0-ba8d-e0d6f54c2c74","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",2,"Y","HETH","Catharus guttatus","species","Hermit Thrush","Turdidae","N",86,"singing","No","Unknown",1,NA,"KKLAP",NA
"5b32bbe4-753e-4811-8105-07a387f03b37","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",17,"singing","No","Unknown",1,NA,"KKLAP",NA
"970d220d-3b66-4fb9-9d62-4fdd265c7acc","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",33,"singing","No","Unknown",1,NA,"KKLAP",NA
"30bf8ad3-7d86-4f0f-8498-ecf6ee4f1e29","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay","Corvidae","N",98,"calling","No","Unknown",2,NA,"KKLAP",NA
"1d094fcb-a153-4f85-90a6-88761616578c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",3,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee","Tyrannidae","N",61,"singing","No","Unknown",1,NA,"KKLAP",NA
"a09c71ef-28cf-4f6c-93f9-d37434421cc8","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",19,"singing","No","Unknown",1,NA,"KKLAP",NA
"44337abb-f6e5-42bf-884d-9e2056d17d67","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",52,"singing","No","Unknown",1,NA,"KKLAP",NA
"3a8d8f6c-387d-4621-be93-b919b4ac3c8e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2022-06-16T10:20Z",1,"BRD.BART.2022.1",4,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"9693e04a-5862-4b79-bf25-8ef649f85b0c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",12,"singing","No","Unknown",1,NA,"KKLAP",NA
"bc96307a-2f0b-4527-9ca6-a884b2cad439","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"23676180-87fe-44f9-b703-a75a2d0516e7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",16,"calling","No","Unknown",1,NA,"KKLAP",NA
"441d40a6-cde2-4df6-88e3-c28dae717360","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",14,"singing","No","Unknown",1,NA,"KKLAP",NA
"27b24609-5f5f-4fdb-9828-54debc7bb820","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",3,"Y","PIWO","Dryocopus pileatus","species","Pileated Woodpecker","Picidae","N",75,"drumming","No","Unknown",1,NA,"KKLAP",NA
"615d70f4-52c5-4af2-b002-3e33c9ad931e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",1,"Y","VEER","Catharus fuscescens","species","Veery","Turdidae","N",53,"singing","No","Unknown",1,NA,"KKLAP",NA
"d1d0f2df-ea59-489e-9430-47590579c0a3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",4,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"45c1978e-ce9c-401b-a02d-f77389b6b3a4","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2022-06-16T10:39Z",1,"BRD.BART.2022.1",2,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",20,"singing","No","Unknown",1,NA,"KKLAP",NA
"8c1d3de8-1080-4843-b33d-5be8d8bc0ccb","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",71,"singing","No","Unknown",1,NA,"KKLAP",NA
"674f4f6c-bf94-4907-aea7-c617f688082d","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",4,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",20,"calling","No","Unknown",1,NA,"KKLAP",NA
"717d5582-3c71-43f0-abbf-242cf9369de8","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",5,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch","Sittidae","N",33,"singing","No","Unknown",1,NA,"KKLAP",NA
"fdd5d84b-17b2-4e94-bebb-b935dd554319","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",3,"Y","CORA","Corvus corax","species","Common Raven","Corvidae","N",467,"calling","No","Unknown",1,NA,"KKLAP",NA
"bc0bdd1d-3881-48e8-a45d-664b6b7f1d5a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird","Parulidae","N",36,"singing","No","Unknown",1,NA,"KKLAP",NA
"45ba4fe7-4acd-406c-9ee5-ca6cb919d67a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",6,"Y","CORA","Corvus corax","species","Common Raven","Corvidae","N",467,"calling","No","Juvenile",2,NA,"KKLAP",NA
"b3d06b22-cb7a-406d-9adb-a646551af50a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",2,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",42,"singing","No","Unknown",1,NA,"KKLAP",NA
"767b9a37-8f86-4b3c-82d8-e875dae090b0","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2022-06-16T10:57Z",1,"BRD.BART.2022.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",39,"singing","No","Unknown",1,NA,"KKLAP",NA
"7d3e51fe-7ad2-4eaa-bac3-c6c4295ed7e6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"f76973c2-5470-460b-a810-3a97649fec4a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker","Picidae","N",44,"calling","No","Unknown",1,NA,"KKLAP",NA
"eece8915-3f45-4da1-9385-6f555c156799","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",2,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler","Parulidae","N",15,"singing","No","Unknown",1,NA,"KKLAP",NA
"15e754fa-b911-453c-bfdd-9961c84cfb7a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager","Cardinalidae","N",38,"singing","No","Unknown",1,NA,"KKLAP",NA
"79ab553c-dbfc-4018-a72b-d8c168648b4a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",6,"Y","UNBI","Aves sp.","class","","","N",25,"calling","No","Unknown",1,NA,"KKLAP",NA
"0264fead-475e-4d44-80fe-37522677ad04","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",1,"Y","CORA","Corvus corax","species","Common Raven","Corvidae","N",249,"calling","No","Juvenile",2,NA,"KKLAP",NA
"917a9e42-9fd3-4eda-8141-0706f05b4ad7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler","Parulidae","N",37,"singing","No","Unknown",1,NA,"KKLAP",NA
"205605ea-e9db-4250-8c87-6cceb75c9ade","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",1,"Y","CORA","Corvus corax","species","Common Raven","Corvidae","N",249,"calling","No","Unknown",1,NA,"KKLAP",NA
"986e1913-3580-49c2-b780-ed5ac571ee6d","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2022-06-16T11:14Z",1,"BRD.BART.2022.1",1,"Y","BWHA","Buteo platypterus","species","Broad-winged Hawk","Accipitridae","N",86,"calling","No","Unknown",1,NA,"KKLAP",NA
"3a5420f4-3a2d-4085-856c-7e7d7a01f9dd","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2022-06-16T11:30Z",1,"BRD.BART.2022.1",5,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"7be28581-db2b-4441-9eb2-b5b7dafdced0","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2022-06-16T11:30Z",1,"BRD.BART.2022.1",6,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"290bc381-630b-43da-b3d1-289c22756b90","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2022-06-16T11:30Z",1,"BRD.BART.2022.1",3,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
"40d52a73-19c1-4a69-867d-eed088ce35ec","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2022-06-16T11:30Z",1,"BRD.BART.2022.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo","Vireonidae","N",40,"singing","No","Unknown",1,NA,"KKLAP",NA
"bf1f0dbe-5a9b-4a32-82d2-2bfb43c5981a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2022-06-16T11:30Z",1,"BRD.BART.2022.1",4,"N","","","","","","",NA,"","","",NA,NA,"KKLAP",NA
